layer,ground_truth_prob,top_1_prob,category,prompt_id
0,1.1096493608420133e-06,0.014008568599820137,indigenous_peoples,p_0
1,5.046405604502979e-08,0.017630502581596375,indigenous_peoples,p_0
2,2.025984491282884e-09,0.008050764910876751,indigenous_peoples,p_0
3,6.343529590502328e-10,0.04726996272802353,indigenous_peoples,p_0
4,5.15281728397099e-09,0.045671191066503525,indigenous_peoples,p_0
5,5.469175334837928e-08,0.04506710171699524,indigenous_peoples,p_0
6,7.392628731395234e-07,0.014362729154527187,indigenous_peoples,p_0
7,6.634553528783727e-08,0.014599625952541828,indigenous_peoples,p_0
8,1.6877711672691476e-08,0.02831992320716381,indigenous_peoples,p_0
9,1.7242376415538274e-08,0.010280804708600044,indigenous_peoples,p_0
10,1.1142680556019968e-08,0.006539827212691307,indigenous_peoples,p_0
11,1.645199354527449e-08,0.006895167287439108,indigenous_peoples,p_0
12,1.2109619262901106e-07,0.008306711912155151,indigenous_peoples,p_0
13,9.72626480688632e-07,0.007751623634248972,indigenous_peoples,p_0
14,2.9444134952427703e-07,0.009094498120248318,indigenous_peoples,p_0
15,9.831846909946762e-07,0.007256203796714544,indigenous_peoples,p_0
16,4.416897809278453e-06,0.012529054656624794,indigenous_peoples,p_0
17,1.1670222193060908e-06,0.016497112810611725,indigenous_peoples,p_0
18,2.221866452600807e-06,0.036503493785858154,indigenous_peoples,p_0
19,2.7016801595891593e-06,0.01727616786956787,indigenous_peoples,p_0
20,2.2881608856550884e-06,0.1516895443201065,indigenous_peoples,p_0
21,8.290453479276039e-07,0.34322941303253174,indigenous_peoples,p_0
22,9.193601044898969e-07,0.30813631415367126,indigenous_peoples,p_0
23,1.1403157307299239e-09,0.8461095690727234,indigenous_peoples,p_0
24,2.6398435437613443e-08,0.832278311252594,indigenous_peoples,p_0
25,3.871745146710737e-09,0.9130056500434875,indigenous_peoples,p_0
26,8.93323317541217e-08,0.7468878626823425,indigenous_peoples,p_0
27,4.9832347137623856e-09,0.40753135085105896,indigenous_peoples,p_0
28,1.0218017365559717e-07,0.6674783825874329,indigenous_peoples,p_0
29,3.3007077604452206e-07,0.45607978105545044,indigenous_peoples,p_0
30,4.804017521564674e-07,0.43709561228752136,indigenous_peoples,p_0
31,1.0055171628664539e-07,0.3895401954650879,indigenous_peoples,p_0
0,2.0468874595280795e-07,0.010045114904642105,indigenous_peoples,p_1
1,1.7649516337314708e-07,0.020762678235769272,indigenous_peoples,p_1
2,5.7527840269244734e-09,0.01647897996008396,indigenous_peoples,p_1
3,7.367545462599878e-10,0.01366195734590292,indigenous_peoples,p_1
4,1.1611698269575754e-09,0.04632844775915146,indigenous_peoples,p_1
5,5.87123860640304e-09,0.032663337886333466,indigenous_peoples,p_1
6,4.121432439774253e-08,0.01722017303109169,indigenous_peoples,p_1
7,6.932586416041886e-08,0.008060873486101627,indigenous_peoples,p_1
8,2.9172451121439735e-08,0.02737528830766678,indigenous_peoples,p_1
9,4.188482893852097e-09,0.048924803733825684,indigenous_peoples,p_1
10,1.5543660802919135e-09,0.020788725465536118,indigenous_peoples,p_1
11,6.474852654037022e-09,0.012250257655978203,indigenous_peoples,p_1
12,5.217925647116317e-08,0.009592810645699501,indigenous_peoples,p_1
13,3.3044310043806036e-07,0.010855063796043396,indigenous_peoples,p_1
14,2.3545463534446753e-07,0.012012236751616001,indigenous_peoples,p_1
15,5.868554353583022e-07,0.013651657849550247,indigenous_peoples,p_1
16,1.3391600077738985e-06,0.014566267840564251,indigenous_peoples,p_1
17,1.101333623410028e-06,0.017823776230216026,indigenous_peoples,p_1
18,6.903134703861724e-07,0.009480801410973072,indigenous_peoples,p_1
19,8.678364338265965e-07,0.012249245308339596,indigenous_peoples,p_1
20,1.2377810207908624e-06,0.04919397085905075,indigenous_peoples,p_1
21,1.009313791655586e-06,0.07428327202796936,indigenous_peoples,p_1
22,1.8063274183077738e-06,0.06466642022132874,indigenous_peoples,p_1
23,1.5481244020065787e-07,0.16531047224998474,indigenous_peoples,p_1
24,8.786295211393735e-07,0.11007201671600342,indigenous_peoples,p_1
25,8.181554585462436e-05,0.04832112789154053,indigenous_peoples,p_1
26,0.000796489417552948,0.1212494745850563,indigenous_peoples,p_1
27,0.000450913212262094,0.09653162956237793,indigenous_peoples,p_1
28,0.0006505709025077522,0.10147891938686371,indigenous_peoples,p_1
29,0.0037583254743367434,0.2206910252571106,indigenous_peoples,p_1
30,0.017605463042855263,0.45848438143730164,indigenous_peoples,p_1
31,0.00017095374641939998,0.32686740159988403,indigenous_peoples,p_1
0,3.322307406961045e-07,0.009878026321530342,indigenous_peoples,p_2
1,1.3564500989105e-07,0.01252284087240696,indigenous_peoples,p_2
2,2.2516113418191708e-09,0.0128359729424119,indigenous_peoples,p_2
3,2.2613919625769086e-09,0.03086089715361595,indigenous_peoples,p_2
4,3.3383532049846565e-10,0.06345216929912567,indigenous_peoples,p_2
5,1.2764913570606495e-09,0.042845938354730606,indigenous_peoples,p_2
6,4.566178990472736e-09,0.02207758277654648,indigenous_peoples,p_2
