layer,ground_truth_prob,top_1_prob,category,prompt_id
0,2.964468876598403e-06,0.015183351933956146,movies,p_160
1,4.418107891979162e-06,0.022169867530465126,movies,p_160
2,8.570653449169185e-07,0.013515151105821133,movies,p_160
3,6.936180625416455e-07,0.010677138343453407,movies,p_160
4,4.01870380528635e-07,0.01751117967069149,movies,p_160
5,1.049160459842824e-06,0.06240313500165939,movies,p_160
6,4.4333188498058007e-07,0.013304974883794785,movies,p_160
7,3.209452415831038e-06,0.014852358028292656,movies,p_160
8,2.6558441277302336e-06,0.03227629512548447,movies,p_160
9,9.309999313700246e-07,0.023454809561371803,movies,p_160
10,1.46574620885076e-06,0.08958027511835098,movies,p_160
11,2.072295956168091e-06,0.021121874451637268,movies,p_160
12,9.715906344354153e-06,0.019531473517417908,movies,p_160
13,2.938792704298976e-06,0.010586265474557877,movies,p_160
14,3.6882279346173164e-06,0.014208351261913776,movies,p_160
15,1.0751099580375012e-05,0.010249853134155273,movies,p_160
16,5.2771652008232195e-06,0.011480777524411678,movies,p_160
17,7.270124115166254e-06,0.016496464610099792,movies,p_160
18,2.3514073745900532e-06,0.009906790219247341,movies,p_160
19,1.3319933032107656e-06,0.009724155999720097,movies,p_160
20,9.089620220947836e-07,0.01943269558250904,movies,p_160
21,8.97927407095267e-07,0.019330734387040138,movies,p_160
22,7.262568146870763e-07,0.022669604048132896,movies,p_160
23,5.868926109542372e-07,0.10557175427675247,movies,p_160
24,4.458840123788832e-07,0.08486764878034592,movies,p_160
25,5.625442440759798e-07,0.09886343777179718,movies,p_160
26,5.71886687339429e-07,0.1700945943593979,movies,p_160
27,6.503569238702767e-07,0.18558308482170105,movies,p_160
28,1.00839223193816e-07,0.7376899719238281,movies,p_160
29,4.2609777040070185e-08,0.7115868330001831,movies,p_160
30,2.961466805118107e-08,0.6381673812866211,movies,p_160
31,4.0198804640567687e-07,0.2941686809062958,movies,p_160
0,4.470715339266462e-06,0.015183351933956146,movies,p_161
1,8.609040946794266e-07,0.022169867530465126,movies,p_161
2,4.685957577521549e-08,0.013515151105821133,movies,p_161
3,3.300874595879577e-08,0.010677138343453407,movies,p_161
4,7.622015800734516e-07,0.01751117967069149,movies,p_161
5,3.839131466065737e-07,0.06240313500165939,movies,p_161
6,1.5253375806878466e-07,0.013304974883794785,movies,p_161
7,2.017543465626659e-07,0.014852358028292656,movies,p_161
8,3.1743803674544324e-07,0.03227629512548447,movies,p_161
9,7.369204013230046e-06,0.023454809561371803,movies,p_161
10,5.44424619874917e-06,0.08958027511835098,movies,p_161
11,6.552741638188309e-07,0.021121874451637268,movies,p_161
12,3.5218479865761765e-07,0.019531473517417908,movies,p_161
13,1.3512374152924167e-07,0.010586265474557877,movies,p_161
14,1.1809149924602025e-07,0.014208351261913776,movies,p_161
15,6.391575766429014e-07,0.010249853134155273,movies,p_161
16,6.61568094528775e-07,0.011480777524411678,movies,p_161
17,5.369233349483693e-06,0.016496464610099792,movies,p_161
18,1.2369942851364613e-05,0.009906790219247341,movies,p_161
19,2.058384779957123e-05,0.009724155999720097,movies,p_161
20,2.2886883016326465e-05,0.01943269558250904,movies,p_161
21,3.6614914279198274e-05,0.019330734387040138,movies,p_161
22,5.834071635035798e-05,0.022669604048132896,movies,p_161
23,3.1892675906419754e-05,0.10557175427675247,movies,p_161
24,2.6138332032132894e-05,0.08486764878034592,movies,p_161
25,1.9253071513958275e-05,0.09886343777179718,movies,p_161
26,1.1488688869576436e-05,0.1700945943593979,movies,p_161
27,3.989131528214784e-06,0.18558308482170105,movies,p_161
28,1.4663356751043466e-06,0.7376899719238281,movies,p_161
29,2.6329853426432237e-06,0.7115868330001831,movies,p_161
30,4.594427537085721e-06,0.6381673812866211,movies,p_161
31,7.452516456396552e-06,0.2941686809062958,movies,p_161
0,1.4006606761540752e-05,0.015183351933956146,movies,p_162
1,1.3525239410228096e-05,0.022169867530465126,movies,p_162
2,2.7161192974745063e-06,0.013515151105821133,movies,p_162
3,2.1485000161192147e-06,0.010677138343453407,movies,p_162
4,2.520287125662435e-06,0.01751117967069149,movies,p_162
5,1.5361024452431593e-06,0.06240313500165939,movies,p_162
6,5.471606982609956e-06,0.013304974883794785,movies,p_162
7,1.088055157083545e-07,0.014852358028292656,movies,p_162
8,2.8455639267122024e-07,0.03227629512548447,movies,p_162
9,2.7286748149890627e-07,0.023454809561371803,movies,p_162
10,1.9139089602049353e-07,0.08958027511835098,movies,p_162
11,3.430859578656964e-07,0.021121874451637268,movies,p_162
12,1.3678670995886932e-07,0.019531473517417908,movies,p_162
13,1.435805359051301e-07,0.010586265474557877,movies,p_162
14,8.525220351884855e-08,0.014208351261913776,movies,p_162
15,1.5009850073965936e-07,0.010249853134155273,movies,p_162
16,1.1086267193149979e-07,0.011480777524411678,movies,p_162
17,1.1505557040436543e-07,0.016496464610099792,movies,p_162
18,1.1261563770403882e-07,0.009906790219247341,movies,p_162
19,1.5667835384647333e-07,0.009724155999720097,movies,p_162
