layer,ground_truth_prob,top_1_prob,category,prompt_id
0,2.264783489636102e-07,0.027467453852295876,dances,p_64
1,1.6272672382910969e-06,0.008493577130138874,dances,p_64
2,1.0301877182428143e-06,0.01964864879846573,dances,p_64
3,9.705285037853173e-07,0.031033284962177277,dances,p_64
4,1.7745151126291603e-08,0.015971863642334938,dances,p_64
5,7.773886778750239e-08,0.007615269161760807,dances,p_64
6,1.4150666061141237e-07,0.016148515045642853,dances,p_64
7,3.7283044207470084e-07,0.006148242857307196,dances,p_64
8,3.979451435043302e-07,0.03182843700051308,dances,p_64
9,1.17326749204949e-06,0.01469992846250534,dances,p_64
10,8.367531449948729e-07,0.011842839419841766,dances,p_64
11,1.0453663890075404e-07,0.008527399972081184,dances,p_64
12,1.6001590097403096e-07,0.012457485310733318,dances,p_64
13,1.8576517391011294e-07,0.01130574569106102,dances,p_64
14,4.887738782599627e-07,0.005340211093425751,dances,p_64
15,7.188918971223757e-07,0.03809250891208649,dances,p_64
16,1.547581547356458e-07,0.021949879825115204,dances,p_64
17,1.6756512195570394e-06,0.01712353155016899,dances,p_64
18,7.918458777567139e-07,0.012884320691227913,dances,p_64
19,7.136082444958447e-07,0.011605962179601192,dances,p_64
20,1.137688968810835e-06,0.009252655319869518,dances,p_64
21,4.486189936869778e-06,0.016670532524585724,dances,p_64
22,1.2244930076121818e-05,0.019950201734900475,dances,p_64
23,2.5146595362457447e-05,0.030856478959321976,dances,p_64
24,6.610670970985666e-05,0.05411865934729576,dances,p_64
25,2.8915384973515756e-05,0.06162591278553009,dances,p_64
26,2.0801762730116025e-05,0.0827285572886467,dances,p_64
27,2.3743659767205827e-06,0.23899884521961212,dances,p_64
28,1.5799166703800438e-06,0.5967296957969666,dances,p_64
29,2.5325120986963157e-06,0.5134445428848267,dances,p_64
30,2.6624918973539025e-05,0.8739163875579834,dances,p_64
31,0.0006374925724230707,0.25722673535346985,dances,p_64
0,6.322191836716229e-08,0.04730098694562912,dances,p_65
1,2.4474300630572543e-07,0.0075223492458462715,dances,p_65
2,1.3308576285453455e-07,0.011241377331316471,dances,p_65
3,1.9640697246359196e-07,0.033611949533224106,dances,p_65
4,3.7383415474323556e-08,0.04648911952972412,dances,p_65
5,1.7884156022773823e-07,0.03511327877640724,dances,p_65
6,7.505246202299531e-08,0.021907292306423187,dances,p_65
7,2.4655747665747185e-07,0.01004928071051836,dances,p_65
8,1.135290617071405e-07,0.007281111087650061,dances,p_65
9,2.507505598714488e-07,0.022897420451045036,dances,p_65
10,7.780764121889661e-07,0.009618477895855904,dances,p_65
11,2.038531420112122e-06,0.034020740538835526,dances,p_65
12,3.1572128023071855e-07,0.00921285804361105,dances,p_65
13,1.4611092069571896e-07,0.00895651988685131,dances,p_65
14,1.59133901433961e-06,0.01599705219268799,dances,p_65
15,1.2355191756796557e-05,0.03562874346971512,dances,p_65
16,8.280163683593855e-07,0.020562397316098213,dances,p_65
17,2.431709617667366e-06,0.03228646516799927,dances,p_65
18,1.8683406324271346e-06,0.04886119067668915,dances,p_65
19,5.309796051733429e-06,0.029650354757905006,dances,p_65
20,2.7199143914913293e-06,0.0348382368683815,dances,p_65
21,1.2119782013542135e-06,0.01717013493180275,dances,p_65
22,9.79311266746663e-07,0.03853992372751236,dances,p_65
23,8.254806402874237e-07,0.023299025371670723,dances,p_65
24,7.332047857744328e-07,0.01643151044845581,dances,p_65
25,2.822418991854647e-07,0.06129489094018936,dances,p_65
26,1.1457917707957677e-06,0.06469129025936127,dances,p_65
27,3.058480615436565e-07,0.09900547564029694,dances,p_65
28,1.5241910205077147e-06,0.20921675860881805,dances,p_65
29,1.009972947940696e-06,0.5489531755447388,dances,p_65
30,2.5455721697653644e-05,0.27893248200416565,dances,p_65
31,0.00029746766085736454,0.1819891780614853,dances,p_65
0,9.98266074248022e-08,0.016341380774974823,dances,p_66
1,2.441147728404758e-07,0.030033405870199203,dances,p_66
2,2.0620072405108658e-07,0.010801777243614197,dances,p_66
3,2.4317637326021213e-07,0.01316134538501501,dances,p_66
4,6.20803959350269e-08,0.03273051977157593,dances,p_66
5,4.504684625317168e-08,0.01485064160078764,dances,p_66
6,3.585430619068575e-08,0.04238548502326012,dances,p_66
7,5.8351911746967744e-08,0.012699023820459843,dances,p_66
8,7.431764004195429e-08,0.01043111551553011,dances,p_66
9,1.6047783901740331e-06,0.013156410306692123,dances,p_66
10,1.4242066015413002e-07,0.02342352829873562,dances,p_66
11,5.5704983736859504e-08,0.009503191336989403,dances,p_66
12,8.056223776975457e-08,0.006675167940557003,dances,p_66
13,4.9377025135299846e-08,0.006402486469596624,dances,p_66
14,1.9898260461559403e-07,0.005902754608541727,dances,p_66
15,8.331738854394644e-07,0.0098519092425704,dances,p_66
16,1.6647049960738514e-07,0.013696737587451935,dances,p_66
17,1.5102024235602585e-06,0.01600109040737152,dances,p_66
18,9.883104894470307e-07,0.010598556138575077,dances,p_66
19,1.2675051266342052e-06,0.019302591681480408,dances,p_66
20,1.909618049467099e-06,0.013003179803490639,dances,p_66
21,7.902204743004404e-06,0.013438830152153969,dances,p_66
22,2.5808383725234307e-05,0.019617944955825806,dances,p_66
23,3.630917490227148e-05,0.031298186630010605,dances,p_66
24,9.129819227382541e-05,0.034644775092601776,dances,p_66
25,4.235943197272718e-05,0.025827573612332344,dances,p_66
26,2.5683817511890084e-05,0.0333496518433094,dances,p_66
27,2.8351576020213543e-06,0.10349452495574951,dances,p_66
28,2.564424903539475e-06,0.4870675206184387,dances,p_66
29,5.2094433158345055e-06,0.4594944715499878,dances,p_66
30,8.061827975325286e-05,0.836456835269928,dances,p_66
31,0.001556048053316772,0.24727900326251984,dances,p_66
0,6.479650664914516e-07,0.011570533737540245,dances,p_67
1,4.353410361090937e-07,0.012629635632038116,dances,p_67
2,2.113313612994716e-08,0.009216848760843277,dances,p_67
3,2.713295188527809e-08,0.008529333397746086,dances,p_67
4,3.430491446465567e-08,0.009631779976189137,dances,p_67
5,5.347076559303332e-09,0.01592692919075489,dances,p_67
6,1.2444211883178014e-08,0.0585688017308712,dances,p_67
7,1.1442184977283887e-08,0.011491058394312859,dances,p_67
8,5.3204576744292353e-08,0.022384537383913994,dances,p_67
9,4.992230628886318e-08,0.183155357837677,dances,p_67
10,9.30533516907417e-09,0.01435554213821888,dances,p_67
11,1.373371372181964e-08,0.008869319222867489,dances,p_67
12,3.001433412919141e-08,0.012256844900548458,dances,p_67
13,7.993642192616335e-09,0.007402176037430763,dances,p_67
14,1.8442438687316098e-09,0.006636560428887606,dances,p_67
15,1.3938802112534177e-08,0.011226012371480465,dances,p_67
16,8.435647735893781e-09,0.016628902405500412,dances,p_67
17,3.81893734413552e-08,0.014921682886779308,dances,p_67
18,3.116035429684416e-07,0.05465765297412872,dances,p_67
19,7.634804433109821e-07,0.040198180824518204,dances,p_67
20,1.0417908242743579e-06,0.02399090677499771,dances,p_67
21,9.919227750287973e-07,0.03303374722599983,dances,p_67
22,2.143538495147368e-06,0.04247879609465599,dances,p_67
23,2.7758078431361355e-06,0.03282391279935837,dances,p_67
24,5.701317604689393e-07,0.5083582997322083,dances,p_67
25,9.578793651598971e-07,0.17197565734386444,dances,p_67
26,3.1112074339034734e-06,0.048184752464294434,dances,p_67
27,4.394910320115741e-06,0.04122616723179817,dances,p_67
28,9.264026630262379e-06,0.1620730757713318,dances,p_67
29,7.859483048378024e-06,0.36606737971305847,dances,p_67
30,1.0033990292868111e-05,0.42205214500427246,dances,p_67
31,4.6825942263239995e-05,0.2824142575263977,dances,p_67
0,6.139688935036247e-07,0.013201676309108734,dances,p_68
1,4.3375482050578285e-07,0.014643486589193344,dances,p_68
2,1.5378669004917356e-08,0.016496026888489723,dances,p_68
3,5.024952010046491e-09,0.03534051403403282,dances,p_68
4,1.2550785299936251e-08,0.029958806931972504,dances,p_68
5,1.3456451508631062e-09,0.02229057252407074,dances,p_68
6,8.382198046774647e-09,0.02361895516514778,dances,p_68
7,1.6142088554715883e-08,0.014298100024461746,dances,p_68
8,4.854539525922519e-08,0.009811404161155224,dances,p_68
9,2.5321998009530944e-07,0.019144102931022644,dances,p_68
10,3.35230083692295e-08,0.008196660317480564,dances,p_68
11,5.193112073698103e-08,0.012787684798240662,dances,p_68
12,8.335673840065283e-08,0.06153438240289688,dances,p_68
13,1.5227256255911925e-07,0.012090230360627174,dances,p_68
14,4.726424407408558e-08,0.004883063957095146,dances,p_68
15,8.440970589163044e-08,0.01354595459997654,dances,p_68
16,8.939812090602572e-08,0.0201308261603117,dances,p_68
17,6.692916940664873e-07,0.008639475330710411,dances,p_68
18,3.0829127695142233e-07,0.009031662717461586,dances,p_68
19,6.402605379207671e-08,0.020567361265420914,dances,p_68
20,8.85042936715763e-08,0.006132920738309622,dances,p_68
21,3.505626011701679e-07,0.03516295924782753,dances,p_68
22,9.395693609803857e-07,0.03523921221494675,dances,p_68
23,9.460181331633066e-07,0.011972268112003803,dances,p_68
24,5.236919150775066e-06,0.04394688457250595,dances,p_68
25,4.951279606757453e-06,0.032811470329761505,dances,p_68
26,4.734954472951358e-06,0.020386667922139168,dances,p_68
27,3.3658213851595065e-06,0.14571285247802734,dances,p_68
28,9.11837378225755e-06,0.05665724352002144,dances,p_68
29,1.1205198461539112e-05,0.07289102673530579,dances,p_68
30,0.00010328727512387559,0.3629128634929657,dances,p_68
31,9.530179522698745e-05,0.13113093376159668,dances,p_68
0,6.927616595930886e-07,0.012797285802662373,dances,p_69
1,1.4322272079425602e-07,0.025276266038417816,dances,p_69
2,1.2565402052189256e-08,0.00931976456195116,dances,p_69
3,2.484718431006172e-09,0.011340641416609287,dances,p_69
4,8.629532999293588e-08,0.020362351089715958,dances,p_69
5,8.935270301435594e-08,0.010284008458256721,dances,p_69
6,9.198264905307951e-08,0.012545214965939522,dances,p_69
7,4.674808451454737e-07,0.04021485522389412,dances,p_69
8,3.939684916076658e-07,0.015051285736262798,dances,p_69
9,5.700437668565428e-07,0.04120568186044693,dances,p_69
10,4.577953404805157e-06,0.04376194626092911,dances,p_69
11,9.426756264474534e-07,0.04041039198637009,dances,p_69
12,4.228016052820749e-07,0.01854846253991127,dances,p_69
13,1.7260074969271955e-07,0.005188213661313057,dances,p_69
14,9.946316481546091e-08,0.0047828820534050465,dances,p_69
15,8.954759778134758e-08,0.00452728196978569,dances,p_69
16,1.259222273120031e-07,0.004398359451442957,dances,p_69
17,3.688545291424816e-07,0.005788868293166161,dances,p_69
18,6.517045108012098e-07,0.00722742173820734,dances,p_69
19,1.0961576890622382e-06,0.0030378925148397684,dances,p_69
20,8.950338497015764e-07,0.006557757500559092,dances,p_69
21,2.04800016945228e-06,0.010301273316144943,dances,p_69
22,3.6812984944845084e-06,0.013795013539493084,dances,p_69
